iho_sea,eez,territory1,un_ter1,sovereign1,x_1,y_1,row_id,layer,path,_b1_sum,_b1_sum_1,_b1_sum_2,_b1_sum_3,_b1_sum_4,_b1_sum_5,_b1_sum_6,_b1_sum_7,_b1_sum_8,_b1_sum_9,_b1_sum_10,area,perimeter
Indian Ocean,Chagos Archipelago Exclusive Economic Zone,Chagos Archipelago,0,Mauritius,72.002020000000002,-6.539450000000000,"1",ChagosBuffer1000km,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/Buffers/ChagosBuffer1000km.shp,0.289101574213419,0.221220637340593,0.146354999698815,0.501062009483576,0.145931432164389,0.278490946599049,0.286602232321457,0.227710154043400,0.207798356603234,0.410094477789244,0.223640107673418,3742609533897.605468750000000,6923788.074756283313036
Indian Ocean,Chagos Archipelago Exclusive Economic Zone,Chagos Archipelago,0,Mauritius,72.002020000000002,-6.539450000000000,"1",ChagosBuffer1000km_cutout,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/Buffers/ChagosBuffer1000km_cutout.shp,0.265340147998359,0.199737753708177,0.137820397489122,0.448987274256069,0.135437241444606,0.255486529960763,0.262614240731637,0.206593124797458,0.190134314767420,0.377407778432826,0.208414946064295,3375932368373.214843750000000,9133709.904611360281706
Indian Ocean,Chagos Archipelago Exclusive Economic Zone,Chagos Archipelago,0,Mauritius,72.002020000000002,-6.539450000000000,"1",ChagosBuffer100km,C:\Users\ruth-\Dropbox\Lancaster_CoralReef_Postdoc\Modelling_seabird_nutrient_potential\Seabird_nutrient_potential\Mapping\Buffers\ChagosBuffer100km.shp|layername=ChagosBuffer100km,0.007904789730674,0.007485428883228,0.002780434166198,0.017476391687524,0.003452206005022,0.007350624422543,0.008035384671530,0.007077136862790,0.005853770417161,0.010813862667419,0.004792004096089,108815084895.760299682617188,1307829.042693082476035
Indian Ocean,Chagos Archipelago Exclusive Economic Zone,Chagos Archipelago,0,Mauritius,72.002020000000002,-6.539450000000000,"1",ChagosBuffer250km,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/Buffers/ChagosBuffer250km.shp,0.015856636484386,0.013997454749187,0.005754168043495,0.034598343539983,0.007041984714760,0.015653792215744,0.015952606918290,0.014039892383153,0.011810271418653,0.021872836688999,0.010433157513035,257862080628.630035400390625,3517750.872548160143197
