"","Atoll","IslandArea"
"181","Fakarava",0.315688111331
"182","Fakarava",0.00576035162738
"183","Fakarava",0.0957188760535
"184","Fakarava",0.00496075500915
"185","Fakarava",0.137563601152
"186","Fakarava",0.00415829613033
"187","Fakarava",0.169995290984
"188","Fakarava",0.0122612112934
"189","Fakarava",0.00490476729614
"190","Fakarava",0.0699386448649
"191","Fakarava",0.00489833576426
"192","Fakarava",0.00415231115673
"193","Fakarava",0.00717336674078
"194","Fakarava",0.00716278671604
"195","Fakarava",0.0170151098629
"196","Fakarava",0.00918695312958
"197","Fakarava",0.0178944551548
"198","Fakarava",0.00408705273485
"199","Fakarava",0.00755184521648
"200","Fakarava",0.00694138667973
"201","Fakarava",0.00419053694533
"202","Fakarava",0.0050442306854
"203","Fakarava",0.00490086896952
"204","Fakarava",0.00735530994084
"205","Fakarava",0.0250637563121
"206","Fakarava",0.016319109709
"207","Fakarava",0.00367442061024
"208","Fakarava",0.00403914879635
"209","Fakarava",0.015018918795
"210","Fakarava",0.00504388773245
"211","Fakarava",0.0042933640977
"212","Fakarava",0.0036743653469
"213","Fakarava",0.00581463523916
"214","Fakarava",0.0279357890729
"215","Fakarava",0.00653311553296
"216","Fakarava",0.00408679224216
"217","Fakarava",0.0659433908941
"218","Fakarava",0.0093996447399
"219","Fakarava",0.064894582091
"220","Fakarava",0.00490189078709
"221","Fakarava",0.00612647989245
"222","Fakarava",0.00531559191227
"223","Fakarava",0.00817111076859
"224","Fakarava",0.00449549491442
"225","Fakarava",0.0151018580999
"226","Fakarava",0.00530927965908
"227","Fakarava",0.0181839145153
"228","Fakarava",0.0327199176577
"229","Fakarava",0.009796412856
"230","Fakarava",0.00408143761135
"231","Fakarava",0.00490614555402
"232","Fakarava",0.0284318470148
"233","Fakarava",0.00489981357473
"234","Fakarava",0.00504304943821
"235","Fakarava",0.0152087375694
"236","Fakarava",0.0119203637893
"237","Fakarava",1.07621077268
"238","Fakarava",0.152887874326
"239","Fakarava",0.00488987699573
"240","Fakarava",0.00413961756029
"241","Fakarava",0.0324693208716
"242","Fakarava",0.00668407802865
"243","Fakarava",0.00670984300257
"244","Fakarava",0.00677507478286
"245","Fakarava",0.0871954298363
"246","Fakarava",0.0041972813143
"247","Fakarava",0.0169114423308
"248","Fakarava",0.00736027273634
"249","Fakarava",0.00490044382053
"250","Fakarava",0.0379903546809
"251","Fakarava",0.0335204550872
"252","Fakarava",0.00449537503273
"253","Fakarava",0.00819675140133
"254","Fakarava",0.00490024501955
"255","Fakarava",0.00532924095709
"256","Fakarava",0.00367385980666
"257","Fakarava",0.0134821666332
"258","Fakarava",0.01326997314
"259","Fakarava",0.00449248146148
"260","Fakarava",0.272851862784
"261","Fakarava",0.00530387793485
"262","Fakarava",0.0048987825254
"263","Fakarava",0.874413007317
"264","Fakarava",0.00817774780548
"265","Fakarava",0.419556118366
"266","Fakarava",0.00490478678283
"267","Fakarava",0.0036781308205
"268","Fakarava",0.00835660275649
"269","Fakarava",0.13693858186
"270","Fakarava",0.00735761293359
"271","Fakarava",0.035477005371
"272","Fakarava",0.00742637754007
"273","Fakarava",0.00420587985746
"274","Fakarava",0.0194376034458
"275","Fakarava",0.00591956093377
"276","Fakarava",0.0238244241755
"277","Fakarava",0.018992391294
"278","Fakarava",0.0138953485725
"279","Fakarava",0.0223515905115
"280","Fakarava",0.0429053396304
"281","Fakarava",0.0265285686795
"282","Fakarava",0.0351305377092
"283","Fakarava",0.017574169385
"284","Fakarava",0.00612976129497
"285","Fakarava",0.379431842149
"286","Fakarava",0.00490393059155
"287","Fakarava",0.0254589153816
"288","Fakarava",0.494998527505
"289","Fakarava",0.00694228201328
"290","Fakarava",0.0644311232033
"291","Fakarava",0.0085665332982
"292","Fakarava",0.0529676860753
"293","Fakarava",0.114531348663
"294","Fakarava",0.0194159303405
"295","Fakarava",0.0206985041808
"296","Fakarava",0.141245121783
"297","Fakarava",0.00496186600826
"298","Fakarava",0.00419267409889
"299","Fakarava",0.0193748916332
"300","Fakarava",0.0101331080686
"301","Fakarava",0.00613110692106
"302","Fakarava",0.0100141769228
"303","Fakarava",0.0463906171226
"304","Fakarava",0.00654072128316
"305","Fakarava",0.00531503371666
"306","Fakarava",0.00505373934462
"307","Fakarava",0.0036736268708
"308","Fakarava",0.00613867217877
"309","Fakarava",0.543052627133
"310","Fakarava",0.00653180298165
"311","Fakarava",0.0646938421423
"312","Fakarava",0.00531265886894
"313","Fakarava",0.00585745341644
"314","Fakarava",0.0091911888286
"315","Fakarava",0.0036787226309
"316","Fakarava",0.033751253641
"317","Fakarava",0.00653380865267
"318","Fakarava",0.0115263750601
"319","Fakarava",0.00551228423132
"320","Fakarava",0.0919563527928
"321","Fakarava",0.00490265744974
"322","Fakarava",0.00817443871445
"323","Fakarava",0.006948987777
"324","Fakarava",0.00633025634987
"325","Fakarava",0.151815517805
"326","Fakarava",0.0122502194874
"327","Fakarava",0.0451277719792
"328","Fakarava",0.149261705322
"329","Fakarava",0.0179626595276
"330","Fakarava",0.0253177693299
"331","Fakarava",0.00419463474728
"332","Fakarava",0.00750239094605
"333","Fakarava",2.38947234367
"334","Fakarava",0.0108282478121
"335","Fakarava",0.00734720963212
"336","Fakarava",0.00899296048759
"337","Funafuti",0.00805423368917
"338","Funafuti",0.0341932103127
"339","Funafuti",0.0602213063233
"340","Funafuti",0.0233916457397
"341","Funafuti",0.139986597791
"342","Funafuti",0.0756971825232
"343","Funafuti",0.0230786511178
"344","Funafuti",0.00592789553641
"345","Funafuti",0.044938646567
"346","Funafuti",0.0268982798988
"347","Funafuti",0.025351481409
"348","Funafuti",0.123755850885
"349","Funafuti",0.0151713565834
"350","Funafuti",0.0103216652974
"351","Funafuti",0.287445314413
"352","Funafuti",1.83504415954
"353","Funafuti",0.0586543618463
"354","Funafuti",0.0529125760763
"355","Funafuti",0.0893679912968
"356","Funafuti",0.0538087538878
"357","Funafuti",0.0231600985766
"358","Funafuti",0.013296033141
"359","Funafuti",0.141987865092
"360","Funafuti",0.0784913377219
"361","Funafuti",0.065633030838
"362","Hao",0.104514999919
"363","Hao",0.0353175592779
"364","Hao",0.00585317916849
"365","Hao",0.202392758038
"366","Hao",0.0715744217015
"367","Hao",0.0940698480314
"368","Hao",0.104944791097
"369","Hao",0.0838326572084
"370","Hao",0.227817541594
"371","Hao",0.0065612928888
"372","Hao",0.0661675539779
"373","Hao",0.0905069770059
"374","Hao",0.00918029910835
"375","Hao",0.0143201323619
"376","Hao",0.00415811273324
"377","Hao",0.1584800659
"378","Hao",0.0296539028625
"379","Hao",0.0124627294053
"380","Hao",0.00574413872538
"381","Hao",0.328204521588
"382","Hao",3.33271496457
"383","Hao",9.58981902218
"384","Hao",0.0103293877071
"385","Hao",1.87231837497
"386","Hao",1.67937385051
"387","Hao",0.0507292902008
"388","Hao",2.6265469757
"389","Hao",0.182555872941
"390","Hao",4.00952838313
"391","Hao",0.118453249674
"392","Hao",4.97864993063
"393","Hao",2.39318223204
"394","Hao",0.0584702208057
"395","Hao",0.0539609956618
"396","Hao",0.0284056690011
"397","Hao",0.00871244898273
"398","Hao",0.198817554568
"399","Hao",0.0100685987725
"400","Hao",0.0936966980516
"401","Hao",0.0605728754985
"402","Hao",0.687409106349
"403","Hao",0.65358929266
"404","Hao",0.0864436526315
"405","Hao",0.25218916256
"406","Hao",0.182722647644
"407","Hao",0.0296054361632
"408","Hao",0.628959347006
"409","Hao",0.201759237486
"410","Hao",0.208987361741
"411","Hao",0.145649303949
"412","Hao",0.615367534316
"413","Hao",0.0339024470279
"414","Hao",0.274746192014
"415","Hao",0.0409041303316
"416","Hao",0.0602828162388
"417","Hao",0.072593095207
"418","Hao",0.238213042554
"419","Hao",0.783900378589
"420","Hao",0.0134998404067
"421","Hao",0.0079507175879
"422","Hao",0.0118049883305
"423","Hao",0.00580767260399
"424","Hao",0.00411521380837
"425","Hao",0.0082773347108
"426","Hao",0.00500262755103
"427","Hao",0.00500308750796
"428","Hao",0.00654468794528
"429","Hao",0.010117510874
"430","Hao",0.00933735103753
"431","Hao",0.0099480201035
"432","Hao",0.00953550856043
"433","Hao",0.0261943773995
"434","Hao",0.558640443445
"435","Hao",0.0196234615111
"436","Hao",0.00742106325582
"437","Hao",0.0524346176047
"438","Hao",0.104500951842
"439","Hao",0.106875459477
"440","Hao",0.120127377583
"441","Ifalik",0.115430165476
"442","Ifalik",1.36642789271
"443","Ifalik",0.00423233749302
"444","Ile Alphonse",6.81416545736
"445","Ile Europa",0.0846672590214
"446","Ile Europa",33.4783939031
"447","Johnston",0.110858189377
"448","Johnston",2.5780043545
"449","Johnston",0.089406750549
"450","Johnston",0.090113485968
"451","Kanton",0.376271366407
"452","Kanton",10.6569920731
"453","Kapingamarangi",0.00550337521795
"454","Kapingamarangi",0.186403611149
"455","Kapingamarangi",0.00408778808321
"456","Kapingamarangi",0.00499004905147
"457","Kapingamarangi",0.008147082215
"458","Kapingamarangi",0.0119099599896
"459","Kapingamarangi",0.0363961461556
"460","Kapingamarangi",0.0119226771792
"461","Kapingamarangi",0.0480032690087
"462","Kapingamarangi",0.0251196101644
"463","Kapingamarangi",0.00688876011633
"464","Kapingamarangi",0.0222062118802
"465","Kapingamarangi",0.0103817975996
"466","Kapingamarangi",0.121365394542
"467","Kapingamarangi",0.0311080921558
"468","Kapingamarangi",0.0546252553003
"469","Kapingamarangi",0.0782659565961
"470","Kapingamarangi",0.00663996785601
"471","Kapingamarangi",0.0636690959231
"472","Kapingamarangi",0.382313998173
"473","Kapingamarangi",0.00479497254822
"474","Kapingamarangi",0.01042072258
"475","Kapingamarangi",0.0189964873835
"476","Kapingamarangi",0.0249452132491
"477","Kapingamarangi",0.0580902956019
"478","Kapingamarangi",0.00455898949746
"479","Kapingamarangi",0.0097727078418
"480","Kapingamarangi",0.0105111544827
"481","Kapingamarangi",0.0101045358096
"482","Katiu",6.68294820907
"483","Katiu",0.0308265657939
"484","Katiu",0.375778866652
"485","Katiu",2.42255414282
"486","Katiu",0.0231676737834
"487","Katiu",0.313431748817
"488","Katiu",0.0403235708864
"489","Katiu",0.00913769339217
"490","Katiu",0.0127002177638
"491","Katiu",0.157806870969
"492","Katiu",0.169256359207
"493","Katiu",0.0458483101876
"494","Katiu",0.0814213254893
"495","Katiu",0.0221803427034
"496","Katiu",0.00742554451937
"497","Katiu",0.061349826016
"498","Katiu",0.00755072941843
"499","Katiu",0.0136878370171
"500","Katiu",0.0314327991091
"501","Katiu",0.0228238714557
"502","Katiu",0.266367330659
"503","Katiu",0.162952818348
"504","Katiu",0.0154304612502
"505","Katiu",0.0536617508964
"506","Katiu",0.0167746575662
"507","Katiu",0.00914681407041
"508","Katiu",0.0246343622804
"509","Katiu",0.0125998066546
"510","Katiu",0.0767767437351
"511","Katiu",0.186105040211
"512","Katiu",0.13220554039
"513","Katiu",0.00575735743007
"514","Katiu",0.225033149606
"515","Katiu",2.64203023156
"516","Katiu",0.0816889136377
"517","Kauehi",0.0396100773102
"518","Kauehi",0.0236831874212
"519","Kauehi",0.0102695007861
"520","Kauehi",0.868848220899
"521","Kauehi",0.0294630617248
"522","Kauehi",0.00505862995609
"523","Kauehi",0.0830598131404
"524","Kauehi",0.00578857325985
"525","Kauehi",11.4498075816
"526","Kauehi",0.0959221003403
"527","Kauehi",0.457145600316
"528","Kauehi",0.00509479985013
"529","Kauehi",0.0241284534584
"530","Kauehi",0.00852159013518
"531","Kauehi",0.655685012378
"532","Kauehi",0.0537115563128
"533","Kauehi",0.674174846824
"534","Kauehi",0.0373904575565
"535","Kauehi",0.00582078527899
"536","Kauehi",0.00833569562091
"537","Kauehi",0.00830472131491
"538","Kauehi",0.0111951675953
"539","Kauehi",0.0354350493124
"540","Kauehi",0.0145309199788
"541","Kauehi",0.0748140864497
"542","Kauehi",0.174818175828
"543","Kauehi",0.00421510962408
"544","Kauehi",0.185270006648
"545","Kauehi",1.08897830826
"546","Kauehi",0.0551908327173
"547","Kauehi",0.468416101034
"548","Kauehi",1.83397463352
"549","Kauehi",0.797966035686
"550","Kayangel",0.0173818687284
"551","Kayangel",1.16469490339
"552","Kayangel",0.36189301574
"553","Kayangel",0.0863305881302
"554","Lintea",8.45356588842
"555","Lintea",0.16780348221
"556","Lukunor",0.00818577294499
"557","Lukunor",0.00967970851867
"558","Lukunor",0.0437316220446
"559","Lukunor",0.0096927383368
"560","Lukunor",0.0112573041811
"561","Lukunor",0.0288876907657
"562","Lukunor",0.0138072099501
"563","Lukunor",0.0139114649425
"564","Lukunor",0.314936843851
"565","Lukunor",0.21355407555
"566","Lukunor",1.33581785262
"567","Lukunor",0.00931949559746
"568","Lukunor",0.0190346176228
"569","Lukunor",0.578120225371
"570","Lukunor",0.0871445580066
"571","Makemo",0.0791130971123
"572","Makemo",0.121742387903
"573","Makemo",0.0857598086106
"574","Makemo",0.0050604741201
"575","Makemo",0.0260935694154
"576","Makemo",0.0313263875025
"577","Makemo",0.0232211678796
"578","Makemo",0.00675457943454
"579","Makemo",0.0720164510025
"580","Makemo",0.0111013620171
"581","Makemo",0.0898631001282
"582","Makemo",0.00590717360845
"583","Makemo",0.0837224468806
"584","Makemo",0.0451364842639
"585","Makemo",0.00999533000466
"586","Makemo",0.0433058809016
"587","Makemo",0.00428889031347
"588","Makemo",0.00418278846154
"589","Makemo",0.0600830571337
"590","Makemo",0.0127717845847
"591","Makemo",0.00414777831416
"592","Makemo",0.00491818462923
"593","Makemo",0.00414919922392
"594","Makemo",0.00741635131161
"595","Makemo",0.013743123036
"596","Makemo",0.00584069477714
"597","Makemo",0.0128257798753
"598","Makemo",0.00505874237919
"599","Makemo",0.0221796939645
"600","Makemo",1.79583800327
"601","Makemo",0.00923988089151
"602","Makemo",0.0210512808207
"603","Makemo",0.00419813387393
