"","Atoll_Island","Species","Census","Value.high.nn","Value.high.nn.q2.5","Value.high.nn.q97.5","Value.low.nn","Value.low.nn.q2.5","Value.low.nn.q.97.5","Size_Ha","Season.length","Mass","Defecation.rate","NitrogenInput.Current","NitrogenInput.high.nn","NitrogenInput.low.nn"
"919","Peros_Banhos_Grand_Souer","Gygis_alba",4,4,4,4,4,4,4,64,131.7,0.12,6.35694527088746,0.00947093464273963,0.00947093464273963,0.00947093464273963
"920","Peros_Banhos_Finon","Gygis_alba",1,1,1,1,1,1,1,1,131.7,0.12,6.35694527088746,0.151534954283834,0.151534954283834,0.151534954283834
"921","Peros_Banhos_Verte","Gygis_alba",1,1,1,1,1,1,1,3,131.7,0.12,6.35694527088746,0.0505116514279447,0.0505116514279447,0.0505116514279447
"922","Peros_Banhos_Unnamed_Burtle","Gygis_alba",1,1,1,1,1,1,1,2,131.7,0.12,6.35694527088746,0.075767477141917,0.075767477141917,0.075767477141917
"923","Peros_Banhos_Manon","Gygis_alba",5,5,5,5,5,5,5,2,131.7,0.12,6.35694527088746,0.378837385709585,0.378837385709585,0.378837385709585
"924","Peros_Banhos_Pierre","Gygis_alba",3,3,3,3,3,3,3,150,131.7,0.12,6.35694527088746,0.00303069908567668,0.00303069908567668,0.00303069908567668
"925","Peros_Banhos_Petite_Mapou","Gygis_alba",2,2,2,2,2,2,2,10,131.7,0.12,6.35694527088746,0.0303069908567668,0.0303069908567668,0.0303069908567668
"926","Peros_Banhos_Grande_Mapou","Gygis_alba",10,10,10,10,10,10,10,19.5,131.7,0.12,6.35694527088746,0.0777102329660688,0.0777102329660688,0.0777102329660688
"927","Peros_Banhos_Diamant","Gygis_alba",10,10,10,10,10,10,10,88.5,131.7,0.12,6.35694527088746,0.017122593704388,0.017122593704388,0.017122593704388
"928","Peros_Banhos_Passe","Gygis_alba",15,15,15,15,15,15,15,22.5,131.7,0.12,6.35694527088746,0.101023302855889,0.101023302855889,0.101023302855889
"929","Peros_Banhos_Moresby","Gygis_alba",25,25,25,25,25,25,25,43.5,131.7,0.12,6.35694527088746,0.0870890541861116,0.0870890541861116,0.0870890541861116
"930","Peros_Banhos_Saint_Brandon","Gygis_alba",0,0,0,0,0,0,0,0.5,131.7,0.12,6.35694527088746,0,0,0
"931","Peros_Banhos_Parasol","Gygis_alba",10,10,10,10,10,10,10,7.5,131.7,0.12,6.35694527088746,0.202046605711779,0.202046605711779,0.202046605711779
"932","Peros_Banhos_Longue","Gygis_alba",25,25,25,25,25,25,25,25.5,131.7,0.12,6.35694527088746,0.148563680670426,0.148563680670426,0.148563680670426
"933","Peros_Banhos_Grand_Bois_Mangue","Gygis_alba",10,10,10,10,10,10,10,14.5,131.7,0.12,6.35694527088746,0.104506865023334,0.104506865023334,0.104506865023334
"934","Peros_Banhos_Petite_Bois_Mangue","Gygis_alba",13,13,13,13,13,13,13,8.5,131.7,0.12,6.35694527088746,0.231759341845864,0.231759341845864,0.231759341845864
"935","Peros_Banhos_Manoel","Gygis_alba",15,15,15,15,15,15,15,50,131.7,0.12,6.35694527088746,0.0454604862851502,0.0454604862851502,0.0454604862851502
"936","Peros_Banhos_Unnamed_Marlin","Gygis_alba",0,0,0,0,0,0,0,0.25,131.7,0.12,6.35694527088746,0,0,0
"937","Peros_Banhos_Yeye","Gygis_alba",45,45,45,45,45,45,45,58.5,131.7,0.12,6.35694527088746,0.116565349449103,0.116565349449103,0.116565349449103
"938","Peros_Banhos_Petite_Coquillage","Gygis_alba",20,20,20,20,20,20,20,17,131.7,0.12,6.35694527088746,0.178276416804511,0.178276416804511,0.178276416804511
"939","Peros_Banhos_Grand_Coquillage","Gygis_alba",30,30,30,30,30,30,30,21,131.7,0.12,6.35694527088746,0.216478506119763,0.216478506119763,0.216478506119763
"940","Peros_Banhos_Coin_de_Mire","Gygis_alba",0,0,0,0,0,0,0,0.5,131.7,0.12,6.35694527088746,0,0,0
"941","Peros_Banhos_Vache_Marine","Gygis_alba",7,7,7,7,7,7,7,8,131.7,0.12,6.35694527088746,0.132593084998355,0.132593084998355,0.132593084998355
"942","Peros_Banhos_Fouquet","Gygis_alba",3,3,3,3,3,3,3,2,131.7,0.12,6.35694527088746,0.227302431425751,0.227302431425751,0.227302431425751
"943","Peros_Banhos_Mapou_de_Coin","Gygis_alba",5,5,5,5,5,5,5,2,131.7,0.12,6.35694527088746,0.378837385709585,0.378837385709585,0.378837385709585
"944","Salomon_Islands_Boddam","Gygis_alba",30,30,30,30,30,30,30,108.5,131.7,0.12,6.35694527088746,0.0418990657005993,0.0418990657005993,0.0418990657005993
"945","Salomon_Islands_Diable","Gygis_alba",0,0,0,0,0,0,0,0.5,131.7,0.12,6.35694527088746,0,0,0
"946","Salomon_Islands_Anglaise","Gygis_alba",15,15,15,15,15,15,15,75.5,131.7,0.12,6.35694527088746,0.0301062823080465,0.0301062823080465,0.0301062823080465
"947","Salomon_Islands_Passe","Gygis_alba",25,25,25,25,25,25,25,26,131.7,0.12,6.35694527088746,0.145706686811379,0.145706686811379,0.145706686811379
"948","Salomon_Islands_Mapou","Gygis_alba",13,13,13,13,13,13,13,4,131.7,0.12,6.35694527088746,0.492488601422461,0.492488601422461,0.492488601422461
"949","Salomon_Islands_Takamaka","Gygis_alba",25,25,25,25,25,25,25,44,131.7,0.12,6.35694527088746,0.0860994058430876,0.0860994058430876,0.0860994058430876
"950","Salomon_Islands_Fouquet","Gygis_alba",10,10,10,10,10,10,10,39.5,131.7,0.12,6.35694527088746,0.0383632795655276,0.0383632795655276,0.0383632795655276
"951","Salomon_Islands_Sepulture","Gygis_alba",1,1,1,1,1,1,1,0.5,131.7,0.12,6.35694527088746,0.303069908567668,0.303069908567668,0.303069908567668
"952","Salomon_Islands_Jacobin","Gygis_alba",2,2,2,2,2,2,2,1.5,131.7,0.12,6.35694527088746,0.202046605711779,0.202046605711779,0.202046605711779
"953","Salomon_Islands_Sel","Gygis_alba",1,1,1,1,1,1,1,2,131.7,0.12,6.35694527088746,0.075767477141917,0.075767477141917,0.075767477141917
"954","Salomon_Islands_Poule","Gygis_alba",1,1,1,1,1,1,1,0.5,131.7,0.12,6.35694527088746,0.303069908567668,0.303069908567668,0.303069908567668
